MSSubClass,LotFrontage,LotArea,SalePrice,LotArea_m^2,Price_per_m^2,ZoningScore,SubClassScore,LotAreaNorm,PDI,Price_per_m^2_norm,EVI,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn
60,70.0,9247,171000,859.074041,199.0515273874979,0.8350439463269663,0.3157894736842105,0.0371450606464278,0.4398979388299781,0.1819479051299581,0.404645031199911,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,50.0,6000,134900,557.418,242.008690067418,0.3712831948941708,0.2631578947368421,0.0219682628712987,0.2340511252401105,0.2244063798886078,0.2762197273599235,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,56.0,14720,410000,1367.53216,299.81013389842326,0.8350439463269663,0.2631578947368421,0.0627264016452826,0.431782867445424,0.2815368091536538,0.4439131674222852,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,71.68253968253968,10316,235000,958.387348,245.20357086350015,0.8350439463269663,0.3157894736842105,0.0421416719250274,0.441396922213558,0.2275641714459343,0.4274531643578991,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
80,102.0,10192,170000,946.867376,179.53939940159052,0.8350439463269663,0.4210526315789473,0.0415620837131038,0.4728019931184019,0.1626622926291947,0.4160548565284767,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,76.46236559139786,9477,110000,880.441731,124.93728559988033,0.8350439463269663,0.1052631578947368,0.0382201032975764,0.3770625568884805,0.1086940525037241,0.3259128417288993,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,76.46236559139786,12537,149900,1164.724911,128.69991753786744,0.8350439463269663,0.1052631578947368,0.0525228446563369,0.3813533792961087,0.1124130042034785,0.3277723175787765,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
160,64.66666666666667,2117,177500,196.675651,902.5011438757105,1.0,0.8421052631578947,0.0038187384608193,0.6537772004856143,0.8772312041735384,0.907036654718348,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,129.0,16737,315000,1554.917511,202.58309381146327,0.8350439463269663,0.1052631578947368,0.072154058286008,0.38724274338501,0.1854384737456669,0.3642850523498708,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
70,51.0,9842,189000,914.351326,206.7039163456083,0.8350439463269663,0.3684210526315789,0.0399261492439645,0.4565217390934496,0.189511457821793,0.4189531233353022,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20,124.0,16158,260000,1501.126674,173.2032376103124,0.8350439463269663,0.1052631578947368,0.0694477552642034,0.3864308524784686,0.156399687077561,0.3497656590158178,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,76.46236559139786,12513,104900,1162.495239,90.236928703671,0.8350439463269663,0.2631578947368421,0.0524106662927387,0.4286881468396608,0.0743965306126302,0.3403430281517735,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
60,73.0,8499,156932,789.582597,198.7531141089727,0.8350439463269663,0.3157894736842105,0.033648834980953,0.4388490711303356,0.1816529561188161,0.40449755669434,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
160,30.0,3180,144152,295.43154,487.9370699553609,1.0,0.8421052631578947,0.0087873051485194,0.6552677704919243,0.4674797874064824,0.7021609463348201,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,64.66666666666667,7500,216000,696.7725,310.0007534740536,1.0,0.3157894736842105,0.0289794105961812,0.5034306652841175,0.2916091262489622,0.5089624578613232,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,68.0,9179,193000,852.756637,226.32482894413403,0.8350439463269663,0.3157894736842105,0.0368272219495664,0.4398025872209197,0.2089045920591152,0.4181233746644897,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
160,41.0,2665,127000,247.586495,512.9520493434022,0.3712831948941708,0.8421052631578947,0.0063801444296431,0.4030589002339296,0.4922043689355079,0.5259081955675842,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
120,71.68253968253968,4435,144000,412.024805,349.4935213912667,0.3712831948941708,0.631578947368421,0.0146532987450045,0.342382951791696,0.3306434242601297,0.4030224600720003,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,48.0,10635,232000,988.023405,234.8122512340687,0.8350439463269663,0.1052631578947368,0.0436327093411858,0.3786863387015633,0.2172934842154316,0.3802125575847531,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,90.0,5400,105000,501.6762,209.29834821743583,0.8350439463269663,0.2631578947368421,0.0191638037813456,0.4187140880862429,0.192075771041542,0.3991826483662293,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
80,80.0,9600,165500,891.8688,185.5654105177802,0.8350439463269663,0.4210526315789473,0.0387950174110168,0.4719718732277758,0.1686183480320736,0.4190328842299162,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,75.0,9750,274300,905.80425,302.82481010659865,0.8350439463269663,0.3157894736842105,0.0394961321835051,0.4406032602911012,0.2845164881106662,0.4559293226902651,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,91.87878787878788,11400,466500,1059.0942,440.4707343312804,0.8350439463269663,0.1052631578947368,0.0472083946808759,0.3797590443034704,0.4205644865055066,0.4818480587297906,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,85.0,10625,250000,987.094375,253.26858943958624,1.0,0.3157894736842105,0.0435859683563532,0.5078126326121691,0.2355355635556104,0.4809256765146473,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,89.0,10991,239000,1021.096873,234.0620232219632,0.8350439463269663,0.1052631578947368,0.0452966884012246,0.379185532419575,0.2165519655692269,0.3798417982616507,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
30,52.0,6292,91000,584.545676,155.67645735181182,0.8350439463269663,0.1578947368421052,0.0233330996284091,0.3883859294719409,0.139076374484716,0.351630318508869,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,60.0,10998,117000,1021.747194,114.50973458704698,0.8350439463269663,0.2631578947368421,0.0453294070906074,0.4265637690790214,0.098387554498448,0.3523385400946823,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
160,21.0,1953,83000,181.439559,457.4526109821508,0.3712831948941708,0.8421052631578947,0.0030521863095655,0.4020605127979064,0.4373492212541198,0.4984806217268901,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
80,73.0,9735,167500,904.410705,185.20346903678012,0.8350439463269663,0.4210526315789473,0.0394260207062562,0.4721611742163477,0.1682606083147264,0.4188540143712426,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
30,45.0,8212,58500,762.919436,76.67913181857907,0.8350439463269663,0.1578947368421052,0.0323073687162588,0.3910782101982957,0.0609961256296993,0.3125901940813606,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,76.46236559139786,12925,237500,1200.771275,197.7895415594448,0.8350439463269663,0.1052631578947368,0.0543363948678398,0.3818974443595596,0.1807005696430821,0.3619161002985784,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
70,60.0,7200,157000,668.9016,234.7131476438388,0.3712831948941708,0.3684210526315789,0.0275771810512047,0.2673127480625034,0.2171955311146736,0.2936669345519038,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
30,74.4375,25339,112000,2354.069117,47.577192696334926,0.8350439463269663,0.1578947368421052,0.1123606534389679,0.4150941956151085,0.0322320297126488,0.2982081461228353,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,60.0,9060,105000,841.70118,124.74735986469688,0.8350439463269663,0.2631578947368421,0.0362710042300591,0.4238462482208569,0.1085063316085293,0.357397928649723,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
